Year,Month,Day,Hour,Minute,Second,SunLongitude,SunDistance,Zodiac,Daylight,MercuryLongitude,MercuryLatitude,MercuryDistance,VenusLongitude,VenusLatitude,VenusDistance,MarsLongitude,MarsLatitude,MarsDistance,JupiterLongitude,JupiterLatitude,JupiterDistance,SaturnLongitude,SaturnLatitude,SaturnDistance,UranusLongitude,UranusLatitude,UranusDistance,NeptuneLongitude,NeptuneLatitude,NeptuneDistance,PlutoLongitude,PlutoLatitude,PlutoDistance,MoonLongitude,MoonLatitude,MoonDistance,Phase
2018,8,3,12,0,0,130.620980,1.014742,Leo,14.386376,140.548807,-4.787221,0.600509,175.907039,-0.132915,0.800584,301.995402,-6.579560,0.385459,223.961338,0.960971,5.235173,273.202148,0.787140,9.222876,32.318137,-0.547049,19.710379,345.735838,-0.987645,29.104445,289.247438,0.134440,32.661713,25.439074,-5.065998,0.002576,254.818099
2018,8,3,18,0,0,130.860246,1.014709,Leo,14.378418,140.389563,-4.807714,0.599756,176.166759,-0.154616,0.798584,301.930335,-6.580501,0.385568,223.978510,0.959942,5.239005,273.189578,0.786585,9.225398,32.318991,-0.547137,19.706211,345.730517,-0.987767,29.102051,289.241851,0.134030,32.663448,28.744859,-5.109542,0.002568,257.884609
2018,8,4,0,0,0,131.099523,1.014675,Leo,14.370421,140.226705,-4.826615,0.599077,176.426197,-0.176418,0.796584,301.865568,-6.581249,0.385685,223.995857,0.958915,5.242838,273.177082,0.786029,9.227936,32.319794,-0.547225,19.702047,345.725173,-0.987887,29.099672,289.236278,0.133621,32.665203,32.071762,-5.136145,0.002560,260.972237
2018,8,4,6,0,0,131.338838,1.014641,Leo,14.362384,140.060374,-4.843891,0.598473,176.685352,-0.198321,0.794584,301.801109,-6.581802,0.385811,224.013367,0.957889,5.246673,273.164662,0.785472,9.230486,32.320542,-0.547313,19.697886,345.719809,-0.988007,29.097309,289.230719,0.133212,32.666969,35.419790,-5.145394,0.002552,264.080948
2018,8,4,12,0,0,131.578153,1.014607,Leo,14.354309,139.890712,-4.859511,0.597945,176.944221,-0.220325,0.792584,301.736963,-6.582161,0.385945,224.031051,0.956865,5.250508,273.152318,0.784913,9.233051,32.321243,-0.547401,19.693724,345.714425,-0.988127,29.094963,289.225170,0.132803,32.668758,38.788866,-5.136927,0.002544,267.210709
2018,8,4,18,0,0,131.817488,1.014572,Leo,14.346196,139.717883,-4.873448,0.597494,177.202803,-0.242430,0.790584,301.673142,-6.582326,0.386088,224.048902,0.955842,5.254344,273.140050,0.784355,9.235629,32.321891,-0.547489,19.689568,345.709019,-0.988246,29.092630,289.219634,0.132393,32.670563,42.178823,-5.110440,0.002536,270.361336
2018,8,5,0,0,0,132.056842,1.014537,Leo,14.338043,139.542042,-4.885672,0.597120,177.461095,-0.264636,0.788583,301.609670,-6.582298,0.386240,224.066920,0.954820,5.258180,273.127858,0.783795,9.238223,32.322485,-0.547577,19.685413,345.703592,-0.988364,29.090311,289.214110,0.131984,32.672382,45.589429,-5.065697,0.002528,273.532585
2018,8,5,6,0,0,132.296216,1.014502,Leo,14.329853,139.363358,-4.896157,0.596826,177.719095,-0.286942,0.786582,301.546538,-6.582078,0.386400,224.085106,0.953799,5.262016,273.115743,0.783234,9.240832,32.323034,-0.547665,19.681263,345.698146,-0.988483,29.088011,289.208600,0.131575,32.674221,49.020353,-5.002529,0.002521,276.724138
2018,8,5,12,0,0,132.535599,1.014467,Leo,14.321624,139.182001,-4.904877,0.596613,177.976801,-0.309348,0.784581,301.483773,-6.581665,0.386569,224.103464,0.952779,5.265854,273.103705,0.782672,9.243453,32.323528,-0.547753,19.677116,345.692679,-0.988600,29.085722,289.203103,0.131165,32.676075,52.471189,-4.920844,0.002513,279.935589
2018,8,5,18,0,0,132.775002,1.014432,Leo,14.313357,138.998145,-4.911810,0.596480,178.234212,-0.331854,0.782580,301.421382,-6.581061,0.386746,224.121984,0.951761,5.269691,273.091745,0.782110,9.246090,32.323970,-0.547840,19.672970,345.687191,-0.988717,29.083448,289.197618,0.130756,32.677948,55.941445,-4.820632,0.002506,283.166447
2018,8,6,0,0,0,133.014414,1.014396,Leo,14.305052,138.811979,-4.916934,0.596430,178.491324,-0.354460,0.780579,301.359371,-6.580265,0.386932,224.140672,0.950744,5.273530,273.079863,0.781546,9.248740,32.324361,-0.547928,19.668829,345.681683,-0.988834,29.081194,289.192147,0.130347,32.679832,59.430561,-4.701970,0.002498,286.416151
2018,8,6,6,0,0,133.253846,1.014360,Leo,14.296709,138.623692,-4.920226,0.596463,178.748135,-0.377164,0.778578,301.297754,-6.579280,0.387127,224.159530,0.949729,5.277368,273.068058,0.780982,9.251404,32.324704,-0.548016,19.664690,345.676157,-0.988950,29.078953,289.186689,0.129937,32.681740,62.937890,-4.565022,0.002492,289.684041
2018,8,6,12,0,0,133.493297,1.014323,Leo,14.288328,138.433475,-4.921669,0.596581,179.004644,-0.399968,0.776576,301.236540,-6.578105,0.387330,224.178552,0.948715,5.281206,273.056333,0.780417,9.254082,32.324988,-0.548103,19.660557,345.670610,-0.989066,29.076727,289.181245,0.129528,32.683662,66.462710,-4.410049,0.002485,292.969408
2018,8,6,18,0,0,133.732768,1.014287,Leo,14.279910,138.241529,-4.921245,0.596784,179.260847,-0.422870,0.774575,301.175739,-6.576741,0.387542,224.197737,0.947702,5.285045,273.044686,0.779851,9.256775,32.325230,-0.548191,19.656425,345.665043,-0.989181,29.074516,289.175816,0.129118,32.685600,70.004233,-4.237412,0.002479,296.271465
2018,8,7,0,0,0,133.972258,1.014250,Leo,14.271454,138.048055,-4.918940,0.597073,179.516744,-0.445871,0.772573,301.115365,-6.575189,0.387762,224.217095,0.946690,5.288884,273.033118,0.779284,9.259480,32.325415,-0.548278,19.652296,345.659455,-0.989295,29.072323,289.170397,0.128709,32.687553,73.561607,-4.047564,0.002473,299.589345
2018,8,7,6,0,0,134.211758,1.014213,Leo,14.262961,137.853259,-4.914741,0.597449,179.772331,-0.468970,0.770571,301.055426,-6.573449,0.387991,224.236611,0.945680,5.292722,273.021631,0.778716,9.262199,32.325548,-0.548366,19.648170,345.653850,-0.989409,29.070141,289.164995,0.128299,32.689529,77.133906,-3.841067,0.002467,302.922150
2018,8,7,12,0,0,134.451287,1.014175,Leo,14.254431,137.657366,-4.908636,0.597914,180.027607,-0.492167,0.768570,300.995935,-6.571523,0.388228,224.256294,0.944672,5.296561,273.010222,0.778147,9.264934,32.325629,-0.548453,19.644053,345.648224,-0.989523,29.067978,289.159607,0.127890,32.691513,80.720159,-3.618578,0.002462,306.268869
2018,8,7,18,0,0,134.690825,1.014138,Leo,14.245863,137.460576,-4.900616,0.598467,180.282568,-0.515461,0.766568,300.936898,-6.569410,0.388473,224.276144,0.943664,5.300400,272.998895,0.777578,9.267680,32.325664,-0.548540,19.639935,345.642579,-0.989636,29.065830,289.154232,0.127480,32.693516,84.319331,-3.380860,0.002457,309.628506
2018,8,8,0,0,0,134.930383,1.014100,Leo,14.237259,137.263114,-4.890675,0.599110,180.537212,-0.538853,0.764566,300.878326,-6.567113,0.388727,224.296155,0.942658,5.304239,272.987648,0.777008,9.270440,32.325647,-0.548628,19.635820,345.636918,-0.989748,29.063698,289.148870,0.127071,32.695538,87.930348,-3.128771,0.002452,312.999961
2018,8,8,6,0,0,135.169961,1.014062,Leo,14.228618,137.065207,-4.878807,0.599844,180.791538,-0.562341,0.762564,300.820232,-6.564632,0.388989,224.316331,0.941653,5.308077,272.976481,0.776437,9.273215,32.325577,-0.548715,19.631712,345.631235,-0.989860,29.061581,289.143523,0.126661,32.697578,91.552086,-2.863263,0.002448,316.382123
2018,8,8,12,0,0,135.409548,1.014023,Leo,14.219940,136.867084,-4.865010,0.600669,181.045543,-0.585927,0.760562,300.762620,-6.561967,0.389260,224.336673,0.940650,5.311916,272.965396,0.775865,9.276003,32.325457,-0.548802,19.627607,345.625534,-0.989972,29.059483,289.138193,0.126252,32.699631,95.183388,-2.585382,0.002444,319.773836
2018,8,8,18,0,0,135.649155,1.013985,Leo,14.211226,136.668959,-4.849285,0.601586,181.299223,-0.609608,0.758560,300.705506,-6.559120,0.389539,224.357177,0.939648,5.315753,272.954393,0.775293,9.278803,32.325287,-0.548889,19.623505,345.619814,-0.990083,29.057396,289.132877,0.125842,32.701698,98.823062,-2.296258,0.002441,323.173907
2018,8,9,0,0,0,135.888781,1.013946,Leo,14.202476,136.471078,-4.831633,0.602596,181.552578,-0.633386,0.756559,300.648896,-6.556092,0.389826,224.377842,0.938648,5.319592,272.943472,0.774719,9.281617,32.325058,-0.548976,19.619410,345.614075,-0.990193,29.055326,289.127574,0.125433,32.703785,102.469895,-1.997100,0.002438,326.581109
2018,8,9,6,0,0,136.128446,1.013907,Leo,14.193689,136.273665,-4.812056,0.603700,181.805604,-0.657259,0.754557,300.592801,-6.552883,0.390121,224.398670,0.937649,5.323429,272.932632,0.774145,9.284447,32.324784,-0.549062,19.615316,345.608317,-0.990303,29.053272,289.122286,0.125023,32.705891,106.122643,-1.689186,0.002436,329.994200
2018,8,9,12,0,0,136.368101,1.013867,Leo,14.184866,136.076955,-4.790564,0.604897,182.058299,-0.681228,0.752555,300.537229,-6.549495,0.390425,224.419659,0.936651,5.327265,272.921875,0.773570,9.287287,32.324461,-0.549149,19.611227,345.602543,-0.990412,29.051235,289.117014,0.124614,32.708008,109.780054,-1.373859,0.002434,333.411953
2018,8,9,18,0,0,136.607786,1.013828,Leo,14.176007,135.881190,-4.767164,0.606190,182.310660,-0.705292,0.750553,300.482187,-6.545929,0.390737,224.440814,0.935655,5.331101,272.911201,0.772995,9.290141,32.324081,-0.549236,19.607141,345.596749,-0.990521,29.049215,289.111759,0.124204,32.710144,113.440856,-1.052515,0.002433,336.833070
2018,8,10,0,0,0,136.847499,1.013788,Leo,14.167112,135.686596,-4.741867,0.607577,182.562684,-0.729451,0.748551,300.427689,-6.542185,0.391057,224.462127,0.934660,5.334938,272.900611,0.772418,9.293009,32.323657,-0.549322,19.603062,345.590937,-0.990629,29.047209,289.106516,0.123794,32.712296,117.103782,-0.726588,0.002432,340.256284
2018,8,10,6,0,0,137.087222,1.013748,Leo,14.158182,135.493414,-4.714686,0.609061,182.814370,-0.753704,0.746550,300.373743,-6.538265,0.391385,224.483601,0.933667,5.338772,272.890103,0.771841,9.295889,32.323174,-0.549409,19.598988,345.585109,-0.990737,29.045219,289.101287,0.123385,32.714466,120.767547,-0.397549,0.002432,343.680323
2018,8,10,12,0,0,137.326965,1.013707,Leo,14.149216,135.301880,-4.685638,0.610641,183.065715,-0.778051,0.744548,300.320355,-6.534171,0.391722,224.505237,0.932675,5.342607,272.879679,0.771263,9.298782,32.322642,-0.549495,19.594915,345.579262,-0.990844,29.043247,289.096077,0.122975,32.716648,124.430884,-0.066886,0.002433,347.103920
2018,8,10,18,0,0,137.566727,1.013667,Leo,14.140215,135.112230,-4.654739,0.612317,183.316715,-0.802492,0.742547,300.267536,-6.529902,0.392067,224.527030,0.931684,5.346441,272.869340,0.770685,9.301689,32.322062,-0.549581,19.590849,345.573398,-0.990951,29.041290,289.090883,0.122566,32.718849,128.092514,0.263904,0.002433,350.525783
2018,8,11,0,0,0,137.806509,1.013626,Leo,14.131178,134.924700,-4.622009,0.614091,183.567369,-0.827027,0.740545,300.215295,-6.525459,0.392419,224.548989,0.930695,5.350274,272.859085,0.770105,9.304608,32.321431,-0.549667,19.586788,345.567517,-0.991057,29.039349,289.085701,0.122156,32.721066,131.751183,0.593326,0.002435,353.944672
2018,8,11,6,0,0,138.046310,1.013585,Leo,14.122107,134.739524,-4.587470,0.615962,183.817673,-0.851654,0.738544,300.163638,-6.520845,0.392780,224.571103,0.929708,5.354105,272.848914,0.769525,9.307540,32.320747,-0.549753,19.582731,345.561616,-0.991163,29.037422,289.080538,0.121746,32.723297,135.405649,0.919901,0.002437,357.359344
2018,8,11,12,0,0,138.286130,1.013543,Leo,14.113000,134.556927,-4.551147,0.617931,184.067626,-0.876375,0.736543,300.112575,-6.516062,0.393149,224.593379,0.928722,5.357936,272.838828,0.768944,9.310486,32.320012,-0.549839,19.578680,345.555700,-0.991268,29.035515,289.075390,0.121337,32.725544,139.054681,1.242174,0.002439,0.768553
2018,8,11,18,0,0,138.525960,1.013502,Leo,14.103859,134.377149,-4.513066,0.619998,184.317222,-0.901188,0.734542,300.062115,-6.511108,0.393526,224.615814,0.927737,5.361767,272.828828,0.768363,9.313444,32.319225,-0.549925,19.574631,345.549766,-0.991372,29.033623,289.070256,0.120927,32.727810,142.697073,1.558730,0.002442,4.171110
2018,8,12,0,0,0,138.765829,1.013460,Leo,14.094683,134.200415,-4.473253,0.622163,184.566462,-0.926093,0.732541,300.012264,-6.505987,0.393911,224.638406,0.926754,5.365596,272.818913,0.767781,9.316414,32.318391,-0.550011,19.570589,345.543816,-0.991476,29.031748,289.065140,0.120517,32.730087,146.331648,1.868197,0.002445,7.565822
2018,8,12,6,0,0,139.005698,1.013418,Leo,14.085473,134.026946,-4.431740,0.624427,184.815341,-0.951090,0.730540,299.963032,-6.500699,0.394304,224.661157,0.925772,5.369424,272.809085,0.767198,9.319396,32.317505,-0.550097,19.566551,345.537849,-0.991579,29.029888,289.060042,0.120108,32.732388,149.957256,2.169261,0.002449,10.951555
2018,8,12,12,0,0,139.245606,1.013375,Leo,14.076228,133.856971,-4.388557,0.626790,185.063856,-0.976178,0.728540,299.914428,-6.495245,0.394704,224.684063,0.924792,5.373250,272.799342,0.766615,9.322392,32.316566,-0.550182,19.562519,345.531865,-0.991682,29.028046,289.054959,0.119698,32.734699,153.572781,2.460675,0.002453,14.327176
2018,8,12,18,0,0,139.485523,1.013333,Leo,14.066949,133.690701,-4.343739,0.629251,185.312006,-1.001358,0.726540,299.866454,-6.489627,0.395113,224.707130,0.923813,5.377076,272.789685,0.766031,9.325400,32.315577,-0.550268,19.558493,345.525865,-0.991784,29.026220,289.049892,0.119289,32.737026,157.177146,2.741262,0.002457,17.691623
2018,8,13,0,0,0,139.725470,1.013290,Leo,14.057636,133.528357,-4.297320,0.631810,185.559787,-1.026628,0.724540,299.819122,-6.483847,0.395530,224.730352,0.922836,5.380901,272.780115,0.765446,9.328421,32.314538,-0.550353,19.554472,345.519847,-0.991886,29.024408,289.044842,0.118879,32.739368,160.769309,3.009925,0.002462,21.043842
2018,8,13,6,0,0,139.965426,1.013247,Leo,14.048289,133.370152,-4.249336,0.634469,185.807195,-1.051988,0.722540,299.772440,-6.477904,0.395954,224.753734,0.921860,5.384724,272.770632,0.764860,9.331454,32.313448,-0.550438,19.550455,345.513814,-0.991988,29.022614,289.039810,0.118469,32.741730,164.348280,3.265654,0.002468,24.382855
2018,8,13,12,0,0,140.205393,1.013203,Leo,14.038909,133.216287,-4.199826,0.637226,186.054229,-1.077438,0.720540,299.726415,-6.471802,0.396386,224.777265,0.920886,5.388546,272.761237,0.764274,9.334499,32.312307,-0.550523,19.546444,345.507767,-0.992088,29.020840,289.034794,0.118060,32.744102,167.913117,3.507526,0.002474,27.707720
2018,8,13,18,0,0,140.445397,1.013160,Leo,14.029495,133.066967,-4.148830,0.640082,186.300885,-1.102978,0.718541,299.681051,-6.465540,0.396826,224.800958,0.919914,5.392366,272.751928,0.763688,9.337557,32.311112,-0.550608,19.542439,345.501701,-0.992188,29.019077,289.029795,0.117650,32.746494,171.462928,3.734711,0.002480,31.017532
2018,8,14,0,0,0,140.685422,1.013116,Leo,14.020047,132.922393,-4.096387,0.643037,186.547160,-1.128607,0.716542,299.636360,-6.459121,0.397274,224.824805,0.918943,5.396185,272.742708,0.763100,9.340626,32.309872,-0.550693,19.538439,345.495620,-0.992288,29.017334,289.024813,0.117240,32.748901,174.996878,3.946475,0.002486,34.311455
2018,8,14,6,0,0,140.925466,1.013072,Leo,14.010566,132.782755,-4.042540,0.646089,186.793051,-1.154326,0.714543,299.592344,-6.452545,0.397730,224.848807,0.917973,5.400002,272.733576,0.762512,9.343708,32.308576,-0.550778,19.534445,345.489522,-0.992387,29.015606,289.019850,0.116831,32.751320,178.514190,4.142180,0.002493,37.588728
2018,8,14,12,0,0,141.165529,1.013028,Leo,14.001052,132.648241,-3.987331,0.649240,187.038554,-1.180132,0.712544,299.549013,-6.445815,0.398193,224.872966,0.917005,5.403818,272.724532,0.761924,9.346802,32.307233,-0.550862,19.530457,345.483412,-0.992485,29.013895,289.014900,0.116421,32.753757,182.014154,4.321283,0.002500,40.848624
2018,8,14,18,0,0,141.405612,1.012983,Leo,13.991505,132.519033,-3.930804,0.652488,187.283667,-1.206026,0.710546,299.506371,-6.438931,0.398664,224.897279,0.916038,5.407632,272.715576,0.761335,9.349908,32.305841,-0.550947,19.526474,345.477284,-0.992583,29.012203,289.009971,0.116012,32.756210,185.496119,4.483337,0.002507,44.090508
2018,8,15,0,0,0,141.645723,1.012938,Leo,13.981925,132.395309,-3.873005,0.655834,187.528388,-1.232009,0.708548,299.464429,-6.431896,0.399142,224.921742,0.915074,5.411445,272.706710,0.760745,9.353025,32.304395,-0.551031,19.522497,345.471141,-0.992680,29.010525,289.005059,0.115602,32.758678,188.959509,4.627987,0.002514,47.313789
2018,8,15,6,0,0,141.885845,1.012894,Leo,13.972313,132.277244,-3.813980,0.659277,187.772712,-1.258078,0.706550,299.423185,-6.424710,0.399629,224.946362,0.914110,5.415256,272.697932,0.760155,9.356155,32.302897,-0.551115,19.518526,345.464984,-0.992777,29.008865,289.000166,0.115192,32.761162,192.403811,4.754971,0.002522,50.517969
2018,8,15,12,0,0,142.125996,1.012848,Leo,13.962667,132.164995,-3.753773,0.662816,188.016635,-1.284234,0.704553,299.382659,-6.417374,0.400122,224.971134,0.913148,5.419065,272.689244,0.759564,9.359297,32.301353,-0.551199,19.514561,345.458811,-0.992873,29.007221,288.995290,0.114783,32.763660,195.828588,4.864113,0.002530,53.702597
2018,8,15,18,0,0,142.366166,1.012803,Leo,13.952990,132.058729,-3.692433,0.666452,188.260157,-1.310477,0.702556,299.342844,-6.409892,0.400624,224.996061,0.912188,5.422872,272.680645,0.758972,9.362450,32.299758,-0.551283,19.510603,345.452625,-0.992969,29.005596,288.990430,0.114373,32.766178,199.233475,4.955321,0.002537,56.867306
2018,8,16,0,0,0,142.606355,1.012757,Leo,13.943280,131.958595,-3.630006,0.670183,188.503271,-1.336806,0.700560,299.303748,-6.402263,0.401132,225.021137,0.911229,5.426677,272.672137,0.758380,9.365614,32.298106,-0.551367,19.506651,345.446420,-0.993064,29.003986,288.985592,0.113964,32.768707,202.618180,5.028582,0.002545,60.011822
2018,8,16,6,0,0,142.846564,1.012711,Leo,13.933539,131.864742,-3.566541,0.674009,188.745977,-1.363221,0.698564,299.265385,-6.394489,0.401649,225.046371,0.910272,5.430480,272.663718,0.757788,9.368792,32.296413,-0.551450,19.502703,345.440205,-0.993158,29.002394,288.980768,0.113554,32.771252,205.982491,5.083959,0.002553,63.135928
2018,8,16,12,0,0,143.086812,1.012665,Leo,13.923765,131.777315,-3.502085,0.677930,188.988270,-1.389721,0.696568,299.227753,-6.386572,0.402172,225.071751,0.909316,5.434281,272.655389,0.757195,9.371981,32.294665,-0.551534,19.498764,345.433974,-0.993252,29.000816,288.975965,0.113145,32.773811,209.326265,5.121583,0.002561,66.239458
2018,8,16,18,0,0,143.327050,1.012619,Leo,13.913960,131.696442,-3.436687,0.681945,189.230146,-1.416305,0.694573,299.190857,-6.378513,0.402704,225.097284,0.908362,5.438080,272.647152,0.756601,9.375179,32.292866,-0.551617,19.494829,345.427728,-0.993345,28.999258,288.971179,0.112735,32.776386,212.649434,5.141650,0.002570,69.322381
2018,8,17,0,0,0,143.567337,1.012572,Leo,13.904123,131.622252,-3.370396,0.686053,189.471603,-1.442975,0.692578,299.154711,-6.370314,0.403242,225.122969,0.907410,5.441877,272.639005,0.756007,9.378389,32.291021,-0.551700,19.490902,345.421469,-0.993438,28.997717,288.966412,0.112326,32.778976,215.951999,5.144418,0.002578,72.384660
2018,8,17,6,0,0,143.807643,1.012525,Leo,13.894254,131.554872,-3.303259,0.690253,189.712636,-1.469728,0.690583,299.119311,-6.361977,0.403788,225.148807,0.906459,5.445672,272.630949,0.755412,9.381612,32.289122,-0.551783,19.486980,345.415197,-0.993530,28.996193,288.961663,0.111916,32.781582,219.234049,5.130194,0.002586,75.426410
2018,8,17,12,0,0,144.047968,1.012478,Leo,13.884355,131.494421,-3.235328,0.694545,189.953243,-1.496564,0.688589,299.084665,-6.353502,0.404341,225.174791,0.905510,5.449465,272.622984,0.754817,9.384846,32.287173,-0.551866,19.483068,345.408908,-0.993622,28.994686,288.956936,0.111507,32.784203,222.495720,5.099338,0.002594,78.447754
2018,8,17,18,0,0,144.288304,1.012431,Leo,13.874424,131.440998,-3.166648,0.698927,190.193419,-1.523484,0.686596,299.050782,-6.344892,0.404902,225.200928,0.904562,5.453255,272.615110,0.754221,9.388091,32.285172,-0.551948,19.479162,345.402608,-0.993713,28.993195,288.952224,0.111097,32.786839,225.737232,5.052252,0.002601,81.448925
2018,8,18,0,0,0,144.528678,1.012383,Leo,13.864463,131.394716,-3.097270,0.703400,190.433164,-1.550487,0.684603,299.017662,-6.336148,0.405470,225.227214,0.903616,5.457043,272.607329,0.753625,9.391348,32.283124,-0.552031,19.475262,345.396294,-0.993803,28.991722,288.947533,0.110688,32.789486,228.958871,4.989378,0.002609,84.430197
2018,8,18,6,0,0,144.769071,1.012336,Leo,13.854470,131.355669,-3.027241,0.707961,190.672469,-1.577571,0.682610,298.985310,-6.327270,0.406045,225.253646,0.902672,5.460828,272.599639,0.753028,9.394615,32.281027,-0.552113,19.471367,345.389967,-0.993893,28.990265,288.942862,0.110278,32.792152,232.160974,4.911189,0.002617,87.391904
2018,8,18,12,0,0,145.009474,1.012288,Leo,13.844447,131.323950,-2.956610,0.712610,190.911332,-1.604738,0.680618,298.953732,-6.318262,0.406627,225.280232,0.901729,5.464612,272.592042,0.752431,9.397893,32.278877,-0.552195,19.467480,345.383627,-0.993982,28.988827,288.938209,0.109869,32.794830,235.343951,4.818194,0.002624,90.334473
2018,8,18,18,0,0,145.249916,1.012240,Leo,13.834394,131.299636,-2.885423,0.717347,191.149753,-1.631986,0.678626,298.922933,-6.309124,0.407217,225.306963,0.900788,5.468393,272.584537,0.751834,9.401183,32.276677,-0.552277,19.463600,345.377274,-0.994071,28.987406,288.933574,0.109460,32.797527,238.508268,4.710923,0.002632,93.258353
2018,8,19,0,0,0,145.490378,1.012191,Leo,13.824310,131.282820,-2.813728,0.722169,191.387727,-1.659315,0.676635,298.892919,-6.299858,0.407813,225.333841,0.899848,5.472171,272.577124,0.751235,9.404484,32.274433,-0.552359,19.459726,345.370907,-0.994159,28.986002,288.928961,0.109050,32.800236,241.654428,4.589930,0.002639,96.164050
2018,8,19,6,0,0,145.730859,1.012142,Leo,13.814197,131.273563,-2.741573,0.727076,191.625245,-1.686724,0.674645,298.863690,-6.290467,0.408417,225.360869,0.898910,5.475946,272.569805,0.750637,9.407794,32.272135,-0.552441,19.455858,345.364528,-0.994246,28.984613,288.924364,0.108641,32.802959,244.783010,4.455786,0.002645,99.052154
2018,8,19,12,0,0,145.971359,1.012094,Leo,13.804053,131.271940,-2.669004,0.732067,191.862309,-1.714213,0.672655,298.835252,-6.280949,0.409028,225.388042,0.897974,5.479719,272.562579,0.750038,9.411116,32.269787,-0.552522,19.452002,345.358134,-0.994333,28.983244,288.919788,0.108232,32.805698,247.894625,4.309079,0.002652,101.923265
2018,8,19,18,0,0,146.211889,1.012044,Leo,13.793880,131.278004,-2.596066,0.737140,192.098912,-1.741782,0.670666,298.807609,-6.271309,0.409646,225.415365,0.897039,5.483490,272.555445,0.749439,9.414448,32.267393,-0.552604,19.448151,345.351730,-0.994420,28.981892,288.915234,0.107822,32.808453,250.989934,4.150410,0.002658,104.778041
2018,8,20,0,0,0,146.452447,1.011995,Leo,13.783676,131.291820,-2.522805,0.742295,192.335052,-1.769430,0.668677,298.780763,-6.261546,0.410271,225.442831,0.896106,5.487257,272.548406,0.748839,9.417791,32.264944,-0.552685,19.444305,345.345314,-0.994505,28.980556,288.910699,0.107413,32.811222,254.069634,3.980388,0.002665,107.617182
2018,8,20,6,0,0,146.693026,1.011946,Leo,13.773444,131.313434,-2.449266,0.747529,192.570725,-1.797156,0.666689,298.754721,-6.251664,0.410902,225.470449,0.895175,5.491021,272.541459,0.748238,9.421145,32.262447,-0.552766,19.440470,345.338885,-0.994590,28.979240,288.906184,0.107004,32.814003,257.134464,3.799633,0.002670,110.441439
2018,8,20,12,0,0,146.933623,1.011896,Leo,13.763182,131.342885,-2.375493,0.752842,192.805926,-1.824961,0.664702,298.729486,-6.241663,0.411541,225.498207,0.894245,5.494783,272.534607,0.747638,9.424510,32.259902,-0.552847,19.436640,345.332444,-0.994675,28.977940,288.901687,0.106595,32.816799,260.185194,3.608769,0.002676,113.251569
2018,8,20,18,0,0,147.174240,1.011846,Leo,13.752891,131.380220,-2.301529,0.758233,193.040652,-1.852843,0.662715,298.705058,-6.231544,0.412187,225.526112,0.893317,5.498542,272.527849,0.747036,9.427885,32.257305,-0.552927,19.432817,345.325992,-0.994759,28.976658,288.897212,0.106185,32.819611,263.222630,3.408425,0.002681,116.048391
2018,8,21,0,0,0,147.414896,1.011796,Leo,13.742571,131.425463,-2.227418,0.763699,193.274898,-1.880802,0.660729,298.681446,-6.221311,0.412839,225.554163,0.892390,5.502298,272.521185,0.746435,9.431271,32.254664,-0.553008,19.429005,345.319526,-0.994842,28.975393,288.892757,0.105776,32.822437,266.247603,3.199233,0.002686,118.832709
2018,8,21,6,0,0,147.655561,1.011745,Leo,13.732223,131.478655,-2.153202,0.769239,193.508659,-1.908838,0.658744,298.658647,-6.210963,0.413499,225.582356,0.891465,5.506051,272.514615,0.745833,9.434667,32.251973,-0.553088,19.425196,345.313051,-0.994925,28.974144,288.888323,0.105367,32.825275,269.260970,2.981827,0.002690,121.605408
2018,8,21,12,0,0,147.896256,1.011695,Leo,13.721845,131.539813,-2.078922,0.774852,193.741935,-1.936950,0.656759,298.636669,-6.200503,0.414165,225.610694,0.890542,5.509801,272.508141,0.745230,9.438072,32.249229,-0.553168,19.421398,345.306564,-0.995007,28.972916,288.883908,0.104958,32.828133,272.263614,2.756843,0.002695,124.367356
2018,8,21,18,0,0,148.136980,1.011644,Leo,13.711440,131.608952,-2.004618,0.780537,193.974716,-1.965137,0.654775,298.615509,-6.189931,0.414838,225.639177,0.889620,5.513547,272.501761,0.744628,9.441487,32.246433,-0.553248,19.417606,345.300066,-0.995089,28.971704,288.879515,0.104549,32.830997,275.256435,2.524915,0.002698,127.119454
2018,8,22,0,0,0,148.377713,1.011593,Leo,13.701006,131.686088,-1.930333,0.786291,194.207002,-1.993399,0.652791,298.595178,-6.179251,0.415517,225.667803,0.888701,5.517291,272.495476,0.744025,9.444915,32.243592,-0.553327,19.413826,345.293556,-0.995170,28.970509,288.875144,0.104140,32.833881,278.240354,2.286680,0.002702,129.862636
2018,8,22,6,0,0,148.618486,1.011542,Leo,13.690544,131.771232,-1.856103,0.792113,194.438787,-2.021736,0.650809,298.575675,-6.168462,0.416204,225.696571,0.887782,5.521031,272.489286,0.743421,9.448350,32.240705,-0.553407,19.410049,345.287035,-0.995250,28.969332,288.870790,0.103731,32.836781,281.216306,2.042772,0.002705,132.597823
2018,8,22,12,0,0,148.859277,1.011490,Leo,13.680054,131.864382,-1.781969,0.798002,194.670067,-2.050147,0.648827,298.557002,-6.157568,0.416897,225.725482,0.886866,5.524768,272.483192,0.742817,9.451797,32.237765,-0.553486,19.406282,345.280503,-0.995330,28.968172,288.866458,0.103322,32.839691,284.185241,1.793827,0.002707,135.325967
