Year,Month,Day,Hour,Minute,Second,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Zodiac,Daylight,Phase
2018,4,5,18,0,0,15.404947,255.186613,8.651297,36.279707,280.249909,231.887505,278.794860,27.512596,344.869180,290.970009,Aries,12.945667,239.781666
2018,4,6,0,0,0,15.651090,258.194343,8.461624,36.587023,280.385115,231.867285,278.799961,27.526693,344.877594,290.972092,Aries,12.957753,242.543253
2018,4,6,6,0,0,15.897195,261.192520,8.274821,36.894300,280.520188,231.846905,278.804960,27.540798,344.885989,290.974143,Aries,12.969823,245.295325
2018,4,6,12,0,0,16.143267,264.181974,8.091074,37.201542,280.655127,231.826371,278.809856,27.554914,344.894370,290.976158,Aries,12.981877,248.038707
2018,4,6,18,0,0,16.389303,267.163549,7.910564,37.508739,280.789928,231.805678,278.814651,27.569035,344.902733,290.978147,Aries,12.993914,250.774246
2018,4,7,0,0,0,16.635303,270.138114,7.733468,37.815903,280.924593,231.784834,278.819343,27.583168,344.911080,290.980105,Aries,13.005934,253.502811
2018,4,7,6,0,0,16.881268,273.106549,7.559953,38.123032,281.059122,231.763830,278.823932,27.597308,344.919408,290.982028,Aries,13.017937,256.225280
2018,4,7,12,0,0,17.127200,276.069750,7.390179,38.430112,281.193511,231.742680,278.828421,27.611455,344.927722,290.983926,Aries,13.029923,258.942550
2018,4,7,18,0,0,17.373096,279.028630,7.224300,38.737161,281.327764,231.721367,278.832805,27.625614,344.936016,290.985790,Aries,13.041891,261.655535
2018,4,8,0,0,0,17.618954,281.984109,7.062462,39.044171,281.461873,231.699909,278.837087,27.639778,344.944295,290.987625,Aries,13.053841,264.365155
2018,4,8,6,0,0,17.864778,284.937126,6.904800,39.351138,281.595845,231.678299,278.841267,27.653952,344.952556,290.989422,Aries,13.065773,267.072348
2018,4,8,12,0,0,18.110568,287.888621,6.751450,39.658069,281.729675,231.656538,278.845345,27.668131,344.960800,290.991196,Aries,13.077687,269.778053
2018,4,8,18,0,0,18.356323,290.839558,6.602534,39.964966,281.863362,231.634631,278.849321,27.682319,344.969026,290.992934,Aries,13.089583,272.483235
2018,4,9,0,0,0,18.602043,293.790896,6.458168,40.271817,281.996906,231.612568,278.853193,27.696513,344.977233,290.994644,Aries,13.101460,275.188854
2018,4,9,6,0,0,18.847725,296.743605,6.318461,40.578633,282.130305,231.590363,278.856962,27.710717,344.985424,290.996322,Aries,13.113318,277.895879
2018,4,9,12,0,0,19.093376,299.698668,6.183518,40.885411,282.263560,231.568007,278.860630,27.724925,344.993597,290.997969,Aries,13.125157,280.605293
2018,4,9,18,0,0,19.338989,302.657062,6.053431,41.192146,282.396670,231.545508,278.864194,27.739142,345.001753,290.999586,Aries,13.136977,283.318073
2018,4,10,0,0,0,19.584569,305.619773,5.928291,41.498842,282.529633,231.522866,278.867657,27.753362,345.009888,291.001172,Aries,13.148778,286.035204
2018,4,10,6,0,0,19.830112,308.587789,5.808179,41.805498,282.662450,231.500073,278.871015,27.767590,345.018007,291.002724,Aries,13.160558,288.757676
2018,4,10,12,0,0,20.075621,311.562100,5.693170,42.112119,282.795115,231.477137,278.874271,27.781821,345.026105,291.004248,Aries,13.172319,291.486479
2018,4,10,18,0,0,20.321095,314.543695,5.583331,42.418694,282.927633,231.454063,278.877424,27.796065,345.034186,291.005737,Aries,13.184060,294.222600
2018,4,11,0,0,0,20.566534,317.533550,5.478726,42.725232,283.059999,231.430847,278.880474,27.810308,345.042250,291.007200,Aries,13.195781,296.967016
2018,4,11,6,0,0,20.811940,320.532638,5.379410,43.031736,283.192217,231.407486,278.883423,27.824562,345.050294,291.008627,Aries,13.207481,299.720698
2018,4,11,12,0,0,21.057309,323.541931,5.285434,43.338195,283.324280,231.383990,278.886266,27.838819,345.058319,291.010026,Aries,13.219161,302.484621
2018,4,11,18,0,0,21.302642,326.562387,5.196842,43.644613,283.456192,231.360354,278.889008,27.853080,345.066325,291.011391,Aries,13.230819,305.259744
2018,4,12,0,0,0,21.547944,329.594944,5.113671,43.950995,283.587949,231.336578,278.891646,27.867346,345.074313,291.012731,Aries,13.242457,308.047000
2018,4,12,6,0,0,21.793209,332.640522,5.035957,44.257332,283.719552,231.312665,278.894182,27.881617,345.082280,291.014035,Aries,13.254073,310.847313
2018,4,12,12,0,0,22.038438,335.700029,4.963727,44.563628,283.851000,231.288617,278.896616,27.895896,345.090232,291.015306,Aries,13.265667,313.661591
2018,4,12,18,0,0,22.283635,338.774347,4.897004,44.869891,283.982288,231.264431,278.898945,27.910180,345.098161,291.016549,Aries,13.277240,316.490713
2018,4,13,0,0,0,22.528796,341.864319,4.835804,45.176113,284.113423,231.240114,278.901171,27.924465,345.106071,291.017761,Aries,13.288791,319.335524
2018,4,13,6,0,0,22.773922,344.970761,4.780144,45.482287,284.244395,231.215665,278.903295,27.938752,345.113960,291.018940,Aries,13.300320,322.196839
2018,4,13,12,0,0,23.019012,348.094455,4.730031,45.788426,284.375211,231.191083,278.905315,27.953047,345.121832,291.020089,Aries,13.311827,325.075442
2018,4,13,18,0,0,23.264071,351.236138,4.685471,46.094522,284.505865,231.166364,278.907232,27.967346,345.129685,291.021205,Aries,13.323311,327.972068
2018,4,14,0,0,0,23.509093,354.396502,4.646463,46.400579,284.636358,231.141522,278.909046,27.981646,345.137515,291.022294,Aries,13.334772,330.887409
2018,4,14,6,0,0,23.754082,357.576182,4.613006,46.706592,284.766687,231.116548,278.910759,27.995951,345.145328,291.023348,Aries,13.346211,333.822101
2018,4,14,12,0,0,23.999034,0.775765,4.585091,47.012571,284.896854,231.091447,278.912366,28.010258,345.153119,291.024374,Aries,13.357626,336.776730
2018,4,14,18,0,0,24.243954,3.995770,4.562711,47.318506,285.026857,231.066217,278.913871,28.024569,345.160892,291.025366,Aries,13.369018,339.751817
2018,4,15,0,0,0,24.488840,7.236652,4.545850,47.624395,285.156692,231.040856,278.915274,28.038883,345.168640,291.026326,Aries,13.380387,342.747813
2018,4,15,6,0,0,24.733690,10.498796,4.534494,47.930248,285.286362,231.015380,278.916573,28.053200,345.176371,291.027259,Aries,13.391731,345.765107
2018,4,15,12,0,0,24.978503,13.782510,4.528622,48.236059,285.415866,230.989773,278.917770,28.067517,345.184081,291.028158,Aries,13.403052,348.804006
2018,4,15,18,0,0,25.223285,17.088019,4.528211,48.541826,285.545199,230.964043,278.918863,28.081839,345.191770,291.029024,Aries,13.414349,351.864733
2018,4,16,0,0,0,25.468033,20.415467,4.533240,48.847555,285.674361,230.938192,278.919853,28.096162,345.199439,291.029861,Aries,13.425622,354.947434
2018,4,16,6,0,0,25.712747,23.764909,4.543678,49.153242,285.803356,230.912223,278.920740,28.110486,345.207088,291.030668,Aries,13.436870,358.052161
2018,4,16,12,0,0,25.957424,27.136308,4.559498,49.458884,285.932180,230.886130,278.921524,28.124813,345.214715,291.031441,Aries,13.448093,1.178883
2018,4,16,18,0,0,26.202070,30.529538,4.580669,49.764487,286.060828,230.859921,278.922206,28.139143,345.222321,291.032184,Aries,13.459292,4.327467
2018,4,17,0,0,0,26.446682,33.944366,4.607157,50.070049,286.189304,230.833594,278.922784,28.153472,345.229905,291.032897,Aries,13.470465,7.497684
2018,4,17,6,0,0,26.691260,37.380473,4.638927,50.375566,286.317601,230.807144,278.923259,28.167806,345.237470,291.033578,Aries,13.481613,10.689213
2018,4,17,12,0,0,26.935801,40.837440,4.675943,50.681045,286.445731,230.780586,278.923633,28.182140,345.245012,291.034230,Aries,13.492736,13.901640
2018,4,17,18,0,0,27.180309,44.314742,4.718166,50.986478,286.573676,230.753911,278.923902,28.196470,345.252533,291.034847,Aries,13.503833,17.134433
2018,4,18,0,0,0,27.424784,47.811777,4.765556,51.291869,286.701446,230.727121,278.924069,28.210806,345.260031,291.035436,Aries,13.514905,20.386993
2018,4,18,6,0,0,27.669226,51.327827,4.818075,51.597224,286.829037,230.700217,278.924134,28.225140,345.267510,291.035992,Aries,13.525950,23.658601
2018,4,18,12,0,0,27.913632,54.862097,4.875678,51.902532,286.956448,230.673205,278.924096,28.239478,345.274964,291.036519,Aries,13.536969,26.948464
2018,4,18,18,0,0,28.158006,58.413707,4.938326,52.207797,287.083677,230.646082,278.923954,28.253811,345.282400,291.037009,Aries,13.547962,30.255700
2018,4,19,0,0,0,28.402345,61.981688,5.005972,52.513018,287.210721,230.618849,278.923710,28.268145,345.289811,291.037474,Aries,13.558928,33.579342
2018,4,19,6,0,0,28.646651,65.565002,5.078572,52.818200,287.337584,230.591508,278.923363,28.282480,345.297203,291.037907,Aries,13.569867,36.918350
2018,4,19,12,0,0,28.890925,69.162535,5.156081,53.123339,287.464263,230.564064,278.922915,28.296816,345.304571,291.038309,Aries,13.580780,40.271610
2018,4,19,18,0,0,29.135163,72.773111,5.238454,53.428433,287.590756,230.536510,278.922364,28.311153,345.311915,291.038678,Aries,13.591665,43.637949
2018,4,20,0,0,0,29.379365,76.395509,5.325645,53.733486,287.717061,230.508856,278.921709,28.325484,345.319239,291.039016,Aries,13.602523,47.016143
2018,4,20,6,0,0,29.623537,80.028444,5.417605,54.038495,287.843178,230.481097,278.920953,28.339819,345.326541,291.039325,Aries,13.613353,50.404907
2018,4,20,12,0,0,29.867675,83.670604,5.514288,54.343456,287.969106,230.453235,278.920095,28.354150,345.333818,291.039602,Aries,13.624156,53.802928
2018,4,20,18,0,0,30.111780,87.320641,5.615647,54.648381,288.094842,230.425268,278.919133,28.368484,345.341075,291.039847,Taurus,13.634931,57.208860
2018,4,21,0,0,0,30.355855,90.977184,5.721634,54.953260,288.220386,230.397202,278.918070,28.382807,345.348308,291.040061,Taurus,13.645678,60.621330
2018,4,21,6,0,0,30.599889,94.638848,5.832201,55.258098,288.345740,230.369039,278.916905,28.397139,345.355518,291.040245,Taurus,13.656396,64.038958
2018,4,21,12,0,0,30.843896,98.304241,5.947301,55.562890,288.470897,230.340780,278.915637,28.411462,345.362706,291.040398,Taurus,13.667086,67.460346
2018,4,21,18,0,0,31.087866,101.971970,6.066885,55.867639,288.595862,230.312428,278.914267,28.425786,345.369870,291.040520,Taurus,13.677748,70.884105
2018,4,22,0,0,0,31.331806,105.640652,6.190907,56.172344,288.720626,230.283975,278.912796,28.440106,345.377012,291.040611,Taurus,13.688381,74.308846
2018,4,22,6,0,0,31.575711,109.308916,6.319318,56.477005,288.845196,230.255432,278.911222,28.454429,345.384131,291.040670,Taurus,13.698984,77.733205
2018,4,22,12,0,0,31.819584,112.975416,6.452069,56.781623,288.969565,230.226795,278.909546,28.468745,345.391225,291.040701,Taurus,13.709559,81.155832
2018,4,22,18,0,0,32.063421,116.638825,6.589113,57.086196,289.093736,230.198068,278.907770,28.483058,345.398295,291.040699,Taurus,13.720104,84.575403
2018,4,23,0,0,0,32.307229,120.297851,6.730407,57.390723,289.217703,230.169249,278.905891,28.497371,345.405344,291.040666,Taurus,13.730620,87.990622
2018,4,23,6,0,0,32.551001,123.951240,6.875900,57.695211,289.341470,230.140339,278.903911,28.511680,345.412368,291.040601,Taurus,13.741106,91.400238
2018,4,23,12,0,0,32.794741,127.597772,7.025545,57.999652,289.465030,230.111346,278.901828,28.525983,345.419369,291.040505,Taurus,13.751563,94.803032
2018,4,23,18,0,0,33.038447,131.236278,7.179299,58.304049,289.588388,230.082261,278.899645,28.540284,345.426344,291.040381,Taurus,13.761989,98.197830
2018,4,24,0,0,0,33.282126,134.865632,7.337113,58.608401,289.711537,230.053091,278.897360,28.554586,345.433296,291.040225,Taurus,13.772385,101.583507
2018,4,24,6,0,0,33.525769,138.484752,7.498942,58.912710,289.834479,230.023841,278.894974,28.568878,345.440226,291.040037,Taurus,13.782751,104.958984
2018,4,24,12,0,0,33.769378,142.092615,7.664744,59.216972,289.957214,229.994509,278.892487,28.583170,345.447131,291.039821,Taurus,13.793086,108.323237
2018,4,24,18,0,0,34.012955,145.688246,7.834470,59.521190,290.079738,229.965088,278.889897,28.597458,345.454012,291.039573,Taurus,13.803391,111.675291
2018,4,25,0,0,0,34.256499,149.270720,8.008079,59.825361,290.202048,229.935591,278.887209,28.611739,345.460868,291.039293,Taurus,13.813664,115.014221
2018,4,25,6,0,0,34.500010,152.839190,8.185527,60.129491,290.324145,229.906018,278.884419,28.626017,345.467701,291.038982,Taurus,13.823907,118.339180
2018,4,25,12,0,0,34.743493,156.392839,8.366769,60.433573,290.446028,229.876365,278.881528,28.640288,345.474507,291.038643,Taurus,13.834118,121.649347
2018,4,25,18,0,0,34.986937,159.930928,8.551765,60.737611,290.567697,229.846629,278.878536,28.654559,345.481291,291.038273,Taurus,13.844298,124.943991
2018,4,26,0,0,0,35.230354,163.452768,8.740471,61.041604,290.689148,229.816830,278.875444,28.668823,345.488050,291.037871,Taurus,13.854446,128.222413
2018,4,26,6,0,0,35.473739,166.957734,8.932847,61.345552,290.810383,229.786945,278.872251,28.683082,345.494783,291.037439,Taurus,13.864563,131.483996
2018,4,26,12,0,0,35.717088,170.445264,9.128850,61.649452,290.931396,229.757000,278.868958,28.697336,345.501492,291.036976,Taurus,13.874647,134.728176
2018,4,26,18,0,0,35.960406,173.914853,9.328443,61.953309,291.052188,229.726972,278.865565,28.711582,345.508176,291.036481,Taurus,13.884700,137.954446
2018,4,27,0,0,0,36.203694,177.366061,9.531582,62.257119,291.172755,229.696874,278.862070,28.725825,345.514836,291.035961,Taurus,13.894720,141.162367
2018,4,27,6,0,0,36.446951,180.798513,9.738231,62.560883,291.293103,229.666715,278.858476,28.740060,345.521469,291.035403,Taurus,13.904709,144.351561
2018,4,27,12,0,0,36.690173,184.211891,9.948351,62.864603,291.413224,229.636486,278.854783,28.754290,345.528077,291.034819,Taurus,13.914664,147.521716
2018,4,27,18,0,0,36.933365,187.605941,10.161906,63.168272,291.533119,229.606187,278.850990,28.768516,345.534662,291.034204,Taurus,13.924586,150.672578
2018,4,28,0,0,0,37.176524,190.980474,10.378857,63.471901,291.652782,229.575828,278.847097,28.782735,345.541219,291.033558,Taurus,13.934476,153.803949
2018,4,28,6,0,0,37.419652,194.335362,10.599166,63.775479,291.772219,229.545404,278.843106,28.796945,345.547752,291.032882,Taurus,13.944333,156.915710
2018,4,28,12,0,0,37.662749,197.670534,10.822799,64.079014,291.891427,229.514920,278.839013,28.811151,345.554259,291.032175,Taurus,13.954156,160.007785
2018,4,28,18,0,0,37.905816,200.985984,11.049719,64.382501,292.010400,229.484372,278.834823,28.825348,345.560743,291.031439,Taurus,13.963947,163.080169
2018,4,29,0,0,0,38.148847,204.281762,11.279893,64.685942,292.129138,229.453762,278.830532,28.839538,345.567197,291.030669,Taurus,13.973703,166.132915
2018,4,29,6,0,0,38.391851,207.557975,11.513288,64.989337,292.247641,229.423093,278.826143,28.853721,345.573628,291.029875,Taurus,13.983426,169.166124
2018,4,29,12,0,0,38.634821,210.814793,11.749868,65.292681,292.365910,229.392372,278.821655,28.867899,345.580033,291.029047,Taurus,13.993115,172.179972
2018,4,29,18,0,0,38.877762,214.052446,11.989601,65.595983,292.483940,229.361594,278.817067,28.882066,345.586411,291.028189,Taurus,14.002770,175.174685
2018,4,30,0,0,0,39.120669,217.271195,12.232457,65.899235,292.601728,229.330760,278.812383,28.896226,345.592762,291.027300,Taurus,14.012391,178.150525
2018,4,30,6,0,0,39.363547,220.471365,12.478401,66.202443,292.719276,229.299878,278.807599,28.910380,345.599090,291.026384,Taurus,14.021977,181.107817
2018,4,30,12,0,0,39.606391,223.653346,12.727407,66.505600,292.836581,229.268939,278.802717,28.924527,345.605390,291.025434,Taurus,14.031529,184.046954
2018,4,30,18,0,0,39.849208,226.817555,12.979440,66.808711,292.953640,229.237948,278.797736,28.938662,345.611662,291.024458,Taurus,14.041046,186.968346
2018,5,1,0,0,0,40.091991,229.964456,13.234474,67.111777,293.070460,229.206916,278.792659,28.952789,345.617911,291.023449,Taurus,14.050529,189.872465
2018,5,1,6,0,0,40.334745,233.094569,13.492477,67.414792,293.187027,229.175831,278.787482,28.966911,345.624130,291.022411,Taurus,14.059976,192.759822
2018,5,1,12,0,0,40.577468,236.208446,13.753424,67.717761,293.303344,229.144699,278.782209,28.981021,345.630326,291.021343,Taurus,14.069389,195.630979
2018,5,1,18,0,0,40.820164,239.306677,14.017287,68.020678,293.419413,229.113521,278.776838,28.995121,345.636495,291.020246,Taurus,14.078766,198.486515
2018,5,2,0,0,0,41.062825,242.389895,14.284037,68.323554,293.535231,229.082303,278.771369,29.009216,345.642635,291.019120,Taurus,14.088108,201.327071
2018,5,2,6,0,0,41.305453,245.458754,14.553650,68.626379,293.650796,229.051044,278.765805,29.023300,345.648749,291.017962,Taurus,14.097414,204.153301
2018,5,2,12,0,0,41.548057,248.513957,14.826096,68.929158,293.766104,229.019739,278.760141,29.037372,345.654837,291.016773,Taurus,14.106684,206.965902
2018,5,2,18,0,0,41.790626,251.556225,15.101355,69.231883,293.881155,228.988395,278.754383,29.051440,345.660896,291.015556,Taurus,14.115919,209.765600
2018,5,3,0,0,0,42.033166,254.586312,15.379398,69.534565,293.995945,228.957016,278.748527,29.065490,345.666932,291.014310,Taurus,14.125117,212.553147
2018,5,3,6,0,0,42.275673,257.604994,15.660208,69.837194,294.110479,228.925603,278.742574,29.079536,345.672937,291.013034,Taurus,14.134279,215.329319
2018,5,3,12,0,0,42.518155,260.613079,15.943757,70.139776,294.224750,228.894155,278.736526,29.093571,345.678916,291.011727,Taurus,14.143405,218.094926
2018,5,3,18,0,0,42.760603,263.611387,16.230020,70.442310,294.338758,228.862667,278.730381,29.107594,345.684869,291.010395,Taurus,14.152495,220.850783
2018,5,4,0,0,0,43.003022,266.600765,16.518977,70.744795,294.452498,228.831150,278.724139,29.121610,345.690793,291.009030,Taurus,14.161548,223.597744
2018,5,4,6,0,0,43.245411,269.582078,16.810610,71.047230,294.565977,228.799602,278.717804,29.135614,345.696690,291.007635,Taurus,14.170564,226.336667
2018,5,4,12,0,0,43.487772,272.556207,17.104892,71.349615,294.679182,228.768019,278.711372,29.149606,345.702559,291.006213,Taurus,14.179543,229.068436
2018,5,4,18,0,0,43.730103,275.524050,17.401808,71.651952,294.792121,228.736415,278.704845,29.163587,345.708402,291.004756,Taurus,14.188485,231.793948
2018,5,5,0,0,0,43.972401,278.486520,17.701334,71.954242,294.904787,228.704781,278.698222,29.177554,345.714215,291.003276,Taurus,14.197390,234.514118
2018,5,5,6,0,0,44.214674,281.444543,18.003453,72.256478,295.017182,228.673120,278.691505,29.191514,345.720003,291.001763,Taurus,14.206258,237.229870
2018,5,5,12,0,0,44.456913,284.399057,18.308148,72.558667,295.129298,228.641433,278.684694,29.205462,345.725762,291.000222,Taurus,14.215088,239.942145
2018,5,5,18,0,0,44.699123,287.351015,18.615398,72.860806,295.241139,228.609729,278.677787,29.219396,345.731492,290.998652,Taurus,14.223881,242.651890
2018,5,6,0,0,0,44.941304,290.301369,18.925187,73.162894,295.352701,228.578000,278.670786,29.233319,345.737196,290.997052,Taurus,14.232636,245.360063
2018,5,6,6,0,0,45.183461,293.251095,19.237494,73.464933,295.463982,228.546248,278.663691,29.247230,345.742872,290.995423,Taurus,14.241353,248.067635
2018,5,6,12,0,0,45.425583,296.201162,19.552307,73.766919,295.574981,228.514484,278.656502,29.261130,345.748517,290.993766,Taurus,14.250031,250.775578
2018,5,6,18,0,0,45.667682,299.152549,19.869614,74.068857,295.685695,228.482697,278.649220,29.275016,345.754135,290.992080,Taurus,14.258672,253.484870
2018,5,7,0,0,0,45.909746,302.106256,20.189387,74.370746,295.796126,228.450896,278.641844,29.288893,345.759727,290.990366,Taurus,14.267274,256.196511
2018,5,7,6,0,0,46.151781,305.063258,20.511624,74.672582,295.906270,228.419086,278.634374,29.302751,345.765289,290.988620,Taurus,14.275838,258.911475
2018,5,7,12,0,0,46.393792,308.024554,20.836302,74.974368,296.016126,228.387252,278.626813,29.316601,345.770822,290.986847,Taurus,14.284364,261.630764
2018,5,7,18,0,0,46.635769,310.991133,21.163410,75.276103,296.125687,228.355417,278.619157,29.330437,345.776327,290.985046,Taurus,14.292850,264.355363
2018,5,8,0,0,0,46.877717,313.963992,21.492936,75.577787,296.234956,228.323563,278.611409,29.344259,345.781804,290.983216,Taurus,14.301298,267.086273
2018,5,8,6,0,0,47.119640,316.944113,21.824866,75.879420,296.343932,228.291705,278.603569,29.358068,345.787253,290.981355,Taurus,14.309707,269.824472
2018,5,8,12,0,0,47.361535,319.932478,22.159184,76.181003,296.452611,228.259842,278.595638,29.371864,345.792672,290.979468,Taurus,14.318076,272.570942
2018,5,8,18,0,0,47.603400,322.930066,22.495884,76.482531,296.560989,228.227964,278.587614,29.385645,345.798063,290.977550,Taurus,14.326406,275.326667
2018,5,9,0,0,0,47.845236,325.937834,22.834953,76.784011,296.669066,228.196090,278.579497,29.399413,345.803423,290.975607,Taurus,14.334697,278.092598
2018,5,9,6,0,0,48.087048,328.956744,23.176374,77.085437,296.776845,228.164205,278.571291,29.413166,345.808757,290.973632,Taurus,14.342949,280.869699
2018,5,9,12,0,0,48.328825,331.987724,23.520145,77.386813,296.884317,228.132324,278.562993,29.426907,345.814061,290.971631,Taurus,14.351160,283.658900
2018,5,9,18,0,0,48.570579,335.031697,23.866252,77.688135,296.991484,228.100441,278.554603,29.440631,345.819336,290.969600,Taurus,14.359332,286.461119
2018,5,10,0,0,0,48.812303,338.089557,24.214683,77.989406,297.098343,228.068555,278.546124,29.454343,345.824582,290.967540,Taurus,14.367464,289.277255
2018,5,10,6,0,0,49.053998,341.162167,24.565429,78.290625,297.204890,228.036674,278.537554,29.468038,345.829797,290.965455,Taurus,14.375556,292.108169
2018,5,10,12,0,0,49.295665,344.250377,24.918485,78.591792,297.311128,228.004800,278.528893,29.481719,345.834984,290.963338,Taurus,14.383608,294.954713
2018,5,10,18,0,0,49.537306,347.354986,25.273841,78.892905,297.417053,227.972923,278.520143,29.495383,345.840143,290.961194,Taurus,14.391620,297.817679
2018,5,11,0,0,0,49.778919,350.476763,25.631490,79.193966,297.522659,227.941060,278.511303,29.509035,345.845272,290.959025,Taurus,14.399591,300.697843
2018,5,11,6,0,0,50.020502,353.616437,25.991423,79.494974,297.627949,227.909207,278.502374,29.522671,345.850370,290.956825,Taurus,14.407521,303.595933
2018,5,11,12,0,0,50.262066,356.774682,26.353630,79.795929,297.732920,227.877355,278.493355,29.536289,345.855439,290.954596,Taurus,14.415411,306.512618
2018,5,11,18,0,0,50.503592,359.952128,26.718108,80.096830,297.837569,227.845520,278.484247,29.549896,345.860479,290.952343,Taurus,14.423260,309.448534
2018,5,12,0,0,0,50.745097,3.149344,27.084846,80.397678,297.941892,227.813691,278.475051,29.563482,345.865490,290.950058,Taurus,14.431068,312.404245
2018,5,12,6,0,0,50.986574,6.366839,27.453848,80.698473,298.045890,227.781879,278.465768,29.577055,345.870470,290.947749,Taurus,14.438836,315.380266
2018,5,12,12,0,0,51.228022,9.605057,27.825099,80.999214,298.149563,227.750083,278.456396,29.590610,345.875420,290.945411,Taurus,14.446561,318.377034
2018,5,12,18,0,0,51.469445,12.864374,28.198595,81.299900,298.252904,227.718297,278.446935,29.604152,345.880342,290.943044,Taurus,14.454246,321.394930
2018,5,13,0,0,0,51.710839,16.145085,28.574334,81.600534,298.355911,227.686534,278.437388,29.617672,345.885232,290.940651,Taurus,14.461889,324.434245
2018,5,13,6,0,0,51.952209,19.447409,28.952306,81.901113,298.458586,227.654787,278.427754,29.631179,345.890092,290.938227,Taurus,14.469491,327.495201
2018,5,13,12,0,0,52.193554,22.771490,29.332514,82.201639,298.560927,227.623063,278.418032,29.644670,345.894923,290.935778,Taurus,14.477051,330.577937
2018,5,13,18,0,0,52.434866,26.117377,29.714953,82.502109,298.662928,227.591358,278.408222,29.658140,345.899725,290.933301,Taurus,14.484570,333.682510
2018,5,14,0,0,0,52.676158,29.485029,30.099611,82.802524,298.764586,227.559682,278.398328,29.671597,345.904494,290.930801,Taurus,14.492046,336.808872
2018,5,14,6,0,0,52.917416,32.874316,30.486492,83.102885,298.865907,227.528024,278.388347,29.685034,345.909237,290.928268,Taurus,14.499480,339.956899
2018,5,14,12,0,0,53.158654,36.285026,30.875594,83.403191,298.966880,227.496393,278.378280,29.698451,345.913945,290.925711,Taurus,14.506873,343.126371
2018,5,14,18,0,0,53.399864,39.716840,31.266909,83.703442,299.067504,227.464793,278.368129,29.711855,345.918624,290.923126,Taurus,14.514223,346.316977
2018,5,15,0,0,0,53.641049,43.169343,31.660437,84.003638,299.167783,227.433219,278.357892,29.725240,345.923276,290.920516,Taurus,14.521531,349.528295
2018,5,15,6,0,0,53.882205,46.642039,32.056177,84.303778,299.267713,227.401673,278.347569,29.738605,345.927893,290.917875,Taurus,14.528796,352.759835
2018,5,15,12,0,0,54.123337,50.134335,32.454127,84.603862,299.367281,227.370156,278.337164,29.751953,345.932482,290.915209,Taurus,14.536019,356.010997
2018,5,15,18,0,0,54.364444,53.645541,32.854282,84.903892,299.466503,227.338677,278.326673,29.765285,345.937040,290.912516,Taurus,14.543199,359.281098
2018,5,16,0,0,0,54.605523,57.174892,33.256643,85.203865,299.565362,227.307229,278.316099,29.778598,345.941568,290.909796,Taurus,14.550336,2.569367
2018,5,16,6,0,0,54.846582,60.721537,33.661202,85.503782,299.663859,227.275820,278.305441,29.791888,345.946063,290.907048,Taurus,14.557431,5.874957
2018,5,16,12,0,0,55.087607,64.284538,34.067974,85.803642,299.761998,227.244445,278.294699,29.805162,345.950528,290.904278,Taurus,14.564482,9.196931
2018,5,16,18,0,0,55.328612,67.862892,34.476940,86.103446,299.859771,227.213110,278.283874,29.818420,345.954964,290.901479,Taurus,14.571490,12.534279
2018,5,17,0,0,0,55.569589,71.455533,34.888114,86.403193,299.957180,227.181811,278.272967,29.831651,345.959367,290.898652,Taurus,14.578455,15.885943
2018,5,17,6,0,0,55.810545,75.061320,35.301487,86.702884,300.054220,227.150553,278.261977,29.844869,345.963739,290.895799,Taurus,14.585377,19.250775
2018,5,17,12,0,0,56.051473,78.679072,35.717052,87.002517,300.150889,227.119341,278.250906,29.858064,345.968082,290.892920,Taurus,14.592256,22.627599
2018,5,17,18,0,0,56.292372,82.307556,36.134822,87.302094,300.247178,227.088168,278.239752,29.871243,345.972391,290.890014,Taurus,14.599090,26.015183
2018,5,18,0,0,0,56.533256,85.945501,36.554794,87.601613,300.343096,227.057044,278.228518,29.884396,345.976673,290.887083,Taurus,14.605882,29.412247
2018,5,18,6,0,0,56.774106,89.591603,36.976962,87.901074,300.438635,227.025961,278.217203,29.897535,345.980920,290.884127,Taurus,14.612629,32.817497
2018,5,18,12,0,0,57.014937,93.244536,37.401331,88.200478,300.533793,226.994928,278.205805,29.910653,345.985138,290.881145,Taurus,14.619333,36.229601
2018,5,18,18,0,0,57.255743,96.902956,37.827895,88.499823,300.628575,226.963943,278.194329,29.923749,345.989324,290.878134,Taurus,14.625992,39.647215
2018,5,19,0,0,0,57.496520,100.565509,38.256662,88.799111,300.722963,226.933010,278.182772,29.936827,345.993480,290.875098,Taurus,14.632608,43.068991
2018,5,19,6,0,0,57.737278,104.230839,38.687623,89.098341,300.816964,226.902131,278.171136,29.949882,345.997602,290.872037,Taurus,14.639179,46.493563
2018,5,19,12,0,0,57.978007,107.897594,39.120787,89.397512,300.910577,226.871299,278.159419,29.962917,346.001694,290.868947,Taurus,14.645706,49.919588
2018,5,19,18,0,0,58.218716,111.564430,39.556148,89.696624,301.003800,226.840519,278.147624,29.975931,346.005755,290.865837,Taurus,14.652189,53.345715
2018,5,20,0,0,0,58.459396,115.230021,39.993711,89.995677,301.096624,226.809802,278.135752,29.988925,346.009783,290.862698,Taurus,14.658627,56.770623
2018,5,20,6,0,0,58.700052,118.893063,40.433468,90.294672,301.189054,226.779136,278.123800,30.001895,346.013779,290.859535,Taurus,14.665021,60.193011
