Year,Month,Day,Hour,Minute,Second,SunLongitude,SunDistance,Zodiac,Daylight,MercuryLongitude,MercuryLatitude,MercuryDistance,VenusLongitude,VenusLatitude,VenusDistance,MarsLongitude,MarsLatitude,MarsDistance,JupiterLongitude,JupiterLatitude,JupiterDistance,SaturnLongitude,SaturnLatitude,SaturnDistance,UranusLongitude,UranusLatitude,UranusDistance,NeptuneLongitude,NeptuneLatitude,NeptuneDistance,PlutoLongitude,PlutoLatitude,PlutoDistance,MoonLongitude,MoonLatitude,MoonDistance,MoonPhase
2019,6,12,12,0,0,80.747324,1.015422,Gemini,15.052007,102.353703,1.985218,1.034201,63.617042,-0.918770,1.628870,107.163537,1.168814,2.484467,259.055678,0.581028,4.285608,288.882717,0.354791,9.126247,34.948462,-0.491352,20.539379,348.449768,-1.010548,29.874889,292.360003,-0.366079,32.942043,200.375139,5.143861,0.002471,119.627817
2019,6,12,18,0,0,80.986261,1.015449,Gemini,15.053940,102.736392,1.971429,1.029542,63.921800,-0.909882,1.629708,107.323358,1.169053,2.485655,259.023791,0.580492,4.285622,288.867609,0.354510,9.124281,34.959383,-0.491397,20.536360,348.450988,-1.010729,29.870680,292.355030,-0.366501,32.939980,203.946261,5.126005,0.002477,122.959998
2019,6,13,0,0,0,81.225192,1.015476,Gemini,15.055823,103.116239,1.956881,1.024886,64.226571,-0.900961,1.630544,107.483168,1.169288,2.486839,258.991912,0.579953,4.285655,288.852443,0.354228,9.122328,34.970273,-0.491442,20.533327,348.452175,-1.010910,29.866470,292.350040,-0.366923,32.937935,207.499685,5.088435,0.002484,126.274494
2019,6,13,6,0,0,81.464095,1.015502,Gemini,15.057655,103.493236,1.941579,1.020230,64.531354,-0.892006,1.631376,107.642966,1.169520,2.488020,258.960044,0.579412,4.285706,288.837217,0.353945,9.120394,34.981127,-0.491487,20.530285,348.453327,-1.011091,29.862259,292.345034,-0.367344,32.935905,211.034436,5.031598,0.002490,129.570340
2019,6,13,12,0,0,81.702992,1.015528,Gemini,15.059437,103.867376,1.925524,1.015578,64.836149,-0.883019,1.632205,107.802750,1.169749,2.489197,258.928187,0.578868,4.285776,288.821935,0.353661,9.118475,34.991955,-0.491533,20.527231,348.454446,-1.011271,29.858053,292.340009,-0.367766,32.933891,214.549651,4.956031,0.002497,132.846655
2019,6,13,18,0,0,81.941880,1.015554,Gemini,15.061169,104.238656,1.908719,1.010929,65.140958,-0.874000,1.633031,107.962520,1.169974,2.490372,258.896341,0.578321,4.285864,288.806594,0.353376,9.116572,35.002742,-0.491579,20.524168,348.455530,-1.011452,29.853846,292.334970,-0.368187,32.931892,218.044565,4.862340,0.002504,136.102683
2019,6,14,0,0,0,82.180758,1.015580,Gemini,15.062850,104.607067,1.891169,1.006283,65.445778,-0.864949,1.633853,108.122279,1.170195,2.491543,258.864511,0.577772,4.285971,288.791195,0.353091,9.114689,35.013500,-0.491625,20.521090,348.456581,-1.011633,29.849640,292.329914,-0.368608,32.929913,221.518528,4.751203,0.002511,139.337767
2019,6,14,6,0,0,82.419617,1.015605,Gemini,15.064481,104.972602,1.872874,1.001642,65.750610,-0.855866,1.634673,108.282026,1.170413,2.492710,258.832695,0.577221,4.286097,288.775741,0.352805,9.112820,35.024222,-0.491671,20.518002,348.457597,-1.011814,29.845436,292.324841,-0.369029,32.927944,224.971000,4.623357,0.002519,142.551381
2019,6,14,12,0,0,82.658476,1.015631,Gemini,15.066062,105.335252,1.853840,0.997005,66.055457,-0.846752,1.635489,108.441761,1.170627,2.493875,258.800898,0.576667,4.286241,288.760232,0.352518,9.110967,35.034913,-0.491718,20.514900,348.458580,-1.011995,29.841232,292.319754,-0.369450,32.925991,228.401548,4.479587,0.002527,145.743077
2019,6,14,18,0,0,82.897305,1.015655,Gemini,15.067592,105.695015,1.834067,0.992374,66.360312,-0.837608,1.636302,108.601484,1.170838,2.495035,258.769118,0.576110,4.286404,288.744663,0.352231,9.109131,35.045569,-0.491765,20.511789,348.459529,-1.012175,29.837030,292.314648,-0.369871,32.924057,231.809862,4.320726,0.002534,148.912552
2019,6,15,0,0,0,83.136145,1.015680,Gemini,15.069072,106.051880,1.813561,0.987749,66.665182,-0.828434,1.637112,108.761193,1.171046,2.496193,258.737358,0.575551,4.286585,288.729039,0.351943,9.107312,35.056191,-0.491812,20.508665,348.460442,-1.012356,29.832829,292.309528,-0.370291,32.922138,235.195730,4.147638,0.002542,152.059589
2019,6,15,6,0,0,83.374955,1.015704,Gemini,15.070502,106.405839,1.792322,0.983130,66.970064,-0.819230,1.637918,108.920893,1.171249,2.497346,258.705620,0.574989,4.286785,288.713364,0.351654,9.105509,35.066779,-0.491860,20.505531,348.461322,-1.012537,29.828630,292.304391,-0.370712,32.920235,238.559046,3.961218,0.002550,155.184088
2019,6,15,12,0,0,83.613765,1.015728,Gemini,15.071880,106.756885,1.770355,0.978518,67.274961,-0.809997,1.638721,109.080578,1.171450,2.498497,258.673902,0.574425,4.287003,288.697631,0.351364,9.103724,35.077331,-0.491908,20.502386,348.462168,-1.012718,29.824432,292.299239,-0.371132,32.918346,241.899811,3.762379,0.002558,158.286049
2019,6,15,18,0,0,83.852556,1.015752,Gemini,15.073209,107.105008,1.747663,0.973914,67.579868,-0.800734,1.639521,109.240252,1.171647,2.499644,258.642210,0.573859,4.287240,288.681846,0.351073,9.101954,35.087847,-0.491956,20.499231,348.462979,-1.012899,29.820236,292.294071,-0.371553,32.916473,245.218121,3.552051,0.002566,161.365569
2019,6,16,0,0,0,84.091337,1.015775,Gemini,15.074487,107.450199,1.724249,0.969317,67.884791,-0.791444,1.640318,109.399915,1.171840,2.500788,258.610543,0.573290,4.287495,288.666007,0.350782,9.100203,35.098337,-0.492004,20.496063,348.463758,-1.013080,29.816042,292.288886,-0.371973,32.914619,248.514166,3.331171,0.002574,164.422830
2019,6,16,6,0,0,84.330108,1.015798,Gemini,15.075714,107.792450,1.700116,0.964728,68.189723,-0.782125,1.641111,109.559565,1.172030,2.501928,258.578901,0.572718,4.287768,288.650113,0.350490,9.098467,35.108787,-0.492053,20.492884,348.464502,-1.013260,29.811850,292.283691,-0.372393,32.912781,251.788218,3.100680,0.002582,167.458112
2019,6,16,12,0,0,84.568869,1.015821,Gemini,15.076891,108.131752,1.675267,0.960148,68.494671,-0.772778,1.641902,109.719203,1.172217,2.503065,258.547289,0.572144,4.288061,288.634170,0.350197,9.096748,35.119204,-0.492102,20.489693,348.465211,-1.013441,29.807659,292.278477,-0.372812,32.910957,255.040644,2.861516,0.002590,170.471776
2019,6,16,18,0,0,84.807621,1.015844,Gemini,15.078018,108.468092,1.649705,0.955577,68.799630,-0.763405,1.642689,109.878830,1.172400,2.504199,258.515704,0.571568,4.288372,288.618173,0.349903,9.095046,35.129581,-0.492151,20.486494,348.465887,-1.013622,29.803471,292.273247,-0.373232,32.909145,258.271878,2.614612,0.002598,173.464260
2019,6,17,0,0,0,85.046354,1.015866,Gemini,15.079093,108.801463,1.623435,0.951016,69.104601,-0.754004,1.643472,110.038446,1.172579,2.505328,258.484152,0.570989,4.288701,288.602126,0.349609,9.093362,35.139929,-0.492201,20.483278,348.466528,-1.013803,29.799282,292.268004,-0.373652,32.907356,261.482426,2.360890,0.002606,176.436073
2019,6,17,6,0,0,85.285086,1.015888,Gemini,15.080119,109.131851,1.596457,0.946465,69.409588,-0.744577,1.644253,110.198051,1.172756,2.506455,258.452631,0.570408,4.289048,288.586026,0.349314,9.091694,35.150240,-0.492250,20.480057,348.467135,-1.013983,29.795097,292.262744,-0.374071,32.905582,264.672861,2.101262,0.002614,179.387779
2019,6,17,12,0,0,85.523809,1.015910,Gemini,15.081094,109.459250,1.568778,0.941924,69.714586,-0.735125,1.645030,110.357642,1.172928,2.507578,258.421145,0.569824,4.289414,288.569875,0.349018,9.090043,35.160517,-0.492300,20.476824,348.467709,-1.014164,29.790915,292.257472,-0.374490,32.903824,267.843812,1.836621,0.002621,182.320008
2019,6,17,18,0,0,85.762512,1.015931,Gemini,15.082018,109.783641,1.540398,0.937393,70.019598,-0.725646,1.645804,110.517222,1.173098,2.508698,258.389693,0.569238,4.289799,288.553677,0.348721,9.088409,35.170752,-0.492351,20.473579,348.468249,-1.014345,29.786734,292.252183,-0.374910,32.902081,270.995963,1.567845,0.002629,185.233451
2019,6,18,0,0,0,86.001215,1.015952,Gemini,15.082891,110.105018,1.511322,0.932874,70.324622,-0.716143,1.646574,110.676792,1.173263,2.509815,258.358276,0.568650,4.290202,288.537429,0.348424,9.086792,35.180962,-0.492401,20.470324,348.468755,-1.014525,29.782557,292.246882,-0.375329,32.900356,274.130045,1.295790,0.002636,188.128831
2019,6,18,6,0,0,86.239899,1.015973,Gemini,15.083714,110.423369,1.481554,0.928366,70.629662,-0.706615,1.647341,110.836350,1.173426,2.510927,258.326898,0.568059,4.290623,288.521131,0.348126,9.085193,35.191130,-0.492452,20.467056,348.469226,-1.014706,29.778379,292.241564,-0.375747,32.898647,277.246829,1.021296,0.002643,191.006928
2019,6,18,12,0,0,86.478573,1.015994,Gemini,15.084487,110.738674,1.451096,0.923870,70.934714,-0.697062,1.648106,110.995898,1.173585,2.512037,258.295560,0.567466,4.291063,288.504785,0.347827,9.083611,35.201259,-0.492503,20.463781,348.469663,-1.014887,29.774206,292.236233,-0.376166,32.896950,280.347124,0.745176,0.002649,193.868549
2019,6,18,18,0,0,86.717247,1.016014,Gemini,15.085209,111.050927,1.419953,0.919386,71.239778,-0.687486,1.648866,111.155434,1.173741,2.513143,258.264260,0.566870,4.291521,288.488391,0.347527,9.082045,35.211358,-0.492555,20.460495,348.470066,-1.015067,29.770035,292.230888,-0.376585,32.895271,283.431771,0.468225,0.002656,196.714521
2019,6,19,0,0,0,86.955912,1.016034,Gemini,15.085880,111.360113,1.388126,0.914915,71.544857,-0.677886,1.649624,111.314960,1.173893,2.514245,258.233002,0.566272,4.291996,288.471947,0.347226,9.080497,35.221420,-0.492607,20.457197,348.470435,-1.015248,29.765865,292.225528,-0.377003,32.893616,286.501635,0.191214,0.002662,199.545725
2019,6,19,6,0,0,87.194557,1.016054,Gemini,15.086500,111.666218,1.355621,0.910456,71.849949,-0.668263,1.650378,111.474473,1.174042,2.515344,258.201789,0.565672,4.292491,288.455456,0.346925,9.078966,35.231445,-0.492659,20.453886,348.470771,-1.015428,29.761702,292.220157,-0.377421,32.891972,289.557605,-0.085109,0.002668,202.363048
2019,6,19,12,0,0,87.433202,1.016073,Gemini,15.087070,111.969220,1.322440,0.906011,72.155055,-0.658618,1.651128,111.633973,1.174187,2.516440,258.170620,0.565069,4.293005,288.438922,0.346623,9.077453,35.241431,-0.492711,20.450567,348.471073,-1.015609,29.757538,292.214770,-0.377839,32.890343,292.600585,-0.360016,0.002674,205.167388
2019,6,19,18,0,0,87.671827,1.016092,Gemini,15.087590,112.269114,1.288588,0.901579,72.460175,-0.648951,1.651876,111.793467,1.174329,2.517532,258.139496,0.564464,4.293536,288.422342,0.346320,9.075955,35.251389,-0.492763,20.447237,348.471339,-1.015789,29.753376,292.209369,-0.378257,32.888733,295.631500,-0.632806,0.002679,207.959670
2019,6,20,0,0,0,87.910453,1.016111,Gemini,15.088058,112.565881,1.254067,0.897161,72.765308,-0.639261,1.652620,111.952947,1.174468,2.518621,258.108419,0.563857,4.294085,288.405714,0.346017,9.074477,35.261300,-0.492816,20.443897,348.471572,-1.015969,29.749220,292.203955,-0.378675,32.887138,298.651281,-0.902794,0.002684,210.740825
2019,6,20,6,0,0,88.149069,1.016130,Gemini,15.088476,112.859504,1.218882,0.892757,73.070455,-0.629551,1.653361,112.112417,1.174603,2.519706,258.077391,0.563247,4.294653,288.389043,0.345713,9.073015,35.271181,-0.492869,20.440550,348.471773,-1.016149,29.745064,292.198528,-0.379093,32.885559,301.660866,-1.169319,0.002689,213.511797
2019,6,20,12,0,0,88.387675,1.016148,Gemini,15.088844,113.149965,1.183036,0.888368,73.375618,-0.619820,1.654098,112.271875,1.174735,2.520788,258.046413,0.562635,4.295239,288.372326,0.345408,9.071570,35.281026,-0.492922,20.437187,348.471937,-1.016330,29.740911,292.193087,-0.379510,32.883999,304.661201,-1.431742,0.002693,216.273527
2019,6,20,18,0,0,88.626271,1.016166,Gemini,15.089161,113.437251,1.146533,0.883993,73.680793,-0.610068,1.654832,112.431325,1.174864,2.521866,258.015485,0.562021,4.295843,288.355565,0.345102,9.070144,35.290828,-0.492976,20.433819,348.472070,-1.016510,29.736765,292.187634,-0.379928,32.882450,307.653225,-1.689442,0.002697,219.026951
2019,6,21,0,0,0,88.864858,1.016184,Gemini,15.089427,113.721341,1.109378,0.879633,73.985982,-0.600297,1.655563,112.590762,1.174989,2.522941,257.984612,0.561405,4.296466,288.338760,0.344795,9.068734,35.300601,-0.493030,20.430439,348.472167,-1.016690,29.732618,292.182167,-0.380345,32.880924,310.637893,-1.941816,0.002700,221.773033
2019,6,21,6,0,0,89.103445,1.016201,Gemini,15.089643,114.002218,1.071572,0.875289,74.291184,-0.590505,1.656291,112.750190,1.175111,2.524012,257.953791,0.560786,4.297106,288.321915,0.344488,9.067343,35.310329,-0.493084,20.427048,348.472231,-1.016870,29.728476,292.176688,-0.380762,32.879414,313.616145,-2.188285,0.002704,224.512701
2019,6,21,12,0,0,89.342012,1.016218,Gemini,15.089807,114.279868,1.033122,0.870960,74.596401,-0.580695,1.657015,112.909608,1.175229,2.525080,257.923026,0.560165,4.297765,288.305026,0.344180,9.065968,35.320023,-0.493138,20.423647,348.472260,-1.017050,29.724339,292.171197,-0.381179,32.877918,316.588914,-2.428282,0.002706,227.246898
2019,6,21,18,0,0,89.580579,1.016235,Gemini,15.089922,114.554264,0.994030,0.866648,74.901632,-0.570866,1.657735,113.069015,1.175345,2.526144,257.892317,0.559542,4.298442,288.288093,0.343871,9.064611,35.329681,-0.493192,20.420235,348.472254,-1.017230,29.720200,292.165692,-0.381596,32.876442,319.557143,-2.661259,0.002709,229.976562
2019,6,22,0,0,0,89.819137,1.016252,Gemini,15.089985,114.825391,0.954302,0.862351,75.206877,-0.561018,1.658453,113.228411,1.175457,2.527205,257.861665,0.558917,4.299137,288.271121,0.343561,9.063272,35.339298,-0.493247,20.416815,348.472217,-1.017410,29.716068,292.160174,-0.382012,32.874985,322.521755,-2.886689,0.002711,232.702616
2019,6,22,6,0,0,90.057685,1.016268,Cancer,15.089999,115.093229,0.913940,0.858071,75.512138,-0.551153,1.659167,113.387795,1.175565,2.528262,257.831073,0.558290,4.299850,288.254109,0.343251,9.061951,35.348883,-0.493302,20.413383,348.472145,-1.017590,29.711939,292.154644,-0.382429,32.873535,325.483675,-3.104056,0.002712,235.425992
2019,6,22,12,0,0,90.296233,1.016284,Cancer,15.089961,115.357760,0.872950,0.853808,75.817411,-0.541271,1.659878,113.547173,1.175670,2.529316,257.800540,0.557660,4.300581,288.237055,0.342940,9.060646,35.358425,-0.493358,20.409943,348.472038,-1.017769,29.707815,292.149103,-0.382845,32.872108,328.443801,-3.312864,0.002714,238.147573
2019,6,22,18,0,0,90.534761,1.016299,Cancer,15.089873,115.618956,0.831336,0.849562,76.122699,-0.531371,1.660585,113.706538,1.175772,2.530366,257.770071,0.557028,4.301330,288.219963,0.342628,9.059361,35.367931,-0.493413,20.406492,348.471899,-1.017949,29.703691,292.143549,-0.383261,32.870701,331.403039,-3.512628,0.002714,240.868274
2019,6,23,0,0,0,90.773289,1.016315,Cancer,15.089734,115.876803,0.789101,0.845334,76.428002,-0.521455,1.661289,113.865896,1.175870,2.531413,257.739664,0.556394,4.302097,288.202831,0.342315,9.058091,35.377397,-0.493469,20.403034,348.471726,-1.018128,29.699575,292.137984,-0.383677,32.869308,334.362276,-3.702884,0.002715,243.588987
2019,6,23,6,0,0,91.011808,1.016330,Cancer,15.089545,116.131276,0.746252,0.841123,76.733320,-0.511523,1.661990,114.025238,1.175966,2.532456,257.709321,0.555758,4.302883,288.185660,0.342002,9.056841,35.386828,-0.493525,20.399563,348.471519,-1.018308,29.695461,292.132405,-0.384093,32.867931,337.322391,-3.883177,0.002715,246.310585
2019,6,23,12,0,0,91.250327,1.016345,Cancer,15.089305,116.382352,0.702792,0.836930,77.038651,-0.501575,1.662687,114.184576,1.176058,2.533496,257.679045,0.555119,4.303686,288.168453,0.341688,9.055606,35.396217,-0.493581,20.396086,348.471277,-1.018487,29.691351,292.126817,-0.384508,32.866573,340.284254,-4.053069,0.002714,249.033930
2019,6,23,18,0,0,91.488826,1.016359,Cancer,15.089014,116.630008,0.658725,0.832755,77.343998,-0.491612,1.663381,114.343903,1.176146,2.534532,257.648834,0.554479,4.304507,288.151206,0.341373,9.054391,35.405572,-0.493638,20.392595,348.471002,-1.018667,29.687244,292.121214,-0.384924,32.865231,343.248710,-4.212141,0.002713,251.759883
2019,6,24,0,0,0,91.727325,1.016373,Cancer,15.088673,116.874222,0.614058,0.828598,77.649359,-0.481634,1.664071,114.503217,1.176232,2.535564,257.618693,0.553836,4.305346,288.133922,0.341057,9.053194,35.414886,-0.493695,20.389095,348.470693,-1.018846,29.683142,292.115602,-0.385339,32.863903,346.216608,-4.359982,0.002712,254.489278
2019,6,24,6,0,0,91.965815,1.016387,Cancer,15.088281,117.114970,0.568795,0.824461,77.954736,-0.471642,1.664758,114.662525,1.176314,2.536594,257.588621,0.553191,4.306203,288.116602,0.340741,9.052013,35.424160,-0.493752,20.385590,348.470351,-1.019025,29.679045,292.109980,-0.385754,32.862595,349.188773,-4.496201,0.002711,257.222953
2019,6,24,12,0,0,92.204304,1.016401,Cancer,15.087839,117.352227,0.522940,0.820342,78.260127,-0.461635,1.665442,114.821821,1.176392,2.537619,257.558619,0.552545,4.307077,288.099245,0.340424,9.050852,35.433395,-0.493809,20.382074,348.469975,-1.019204,29.674950,292.104345,-0.386169,32.861305,352.166021,-4.620420,0.002708,259.961718
2019,6,24,18,0,0,92.442784,1.016414,Cancer,15.087347,117.585971,0.476500,0.816243,78.565532,-0.451616,1.666122,114.981107,1.176468,2.538641,257.528691,0.551896,4.307970,288.081854,0.340106,9.049707,35.442596,-0.493867,20.378548,348.469564,-1.019383,29.670860,292.098699,-0.386584,32.860031,355.149153,-4.732276,0.002706,262.706367
2019,6,25,0,0,0,92.681264,1.016427,Cancer,15.086803,117.816172,0.429479,0.812163,78.870953,-0.441583,1.666799,115.140385,1.176540,2.539660,257.498836,0.551245,4.308881,288.064427,0.339787,9.048581,35.451755,-0.493925,20.375010,348.469121,-1.019562,29.666775,292.093041,-0.386998,32.858776,358.138958,-4.831426,0.002703,265.457697
2019,6,25,6,0,0,92.919725,1.016440,Cancer,15.086209,118.042809,0.381883,0.808104,79.176389,-0.431538,1.667473,115.299653,1.176609,2.540675,257.469053,0.550592,4.309809,288.046968,0.339468,9.047472,35.460874,-0.493983,20.371466,348.468644,-1.019740,29.662693,292.087374,-0.387413,32.857533,1.136210,-4.917540,0.002700,268.216486
2019,6,25,12,0,0,93.158185,1.016452,Cancer,15.085565,118.265855,0.333717,0.804064,79.481840,-0.421480,1.668143,115.458912,1.176675,2.541686,257.439348,0.549937,4.310755,288.029473,0.339147,9.046382,35.469956,-0.494041,20.367914,348.468134,-1.019919,29.658617,292.081695,-0.387827,32.856312,4.141669,-4.990308,0.002696,270.983482
2019,6,25,18,0,0,93.396645,1.016464,Cancer,15.084870,118.485278,0.284988,0.800045,79.787304,-0.411411,1.668810,115.618163,1.176737,2.542694,257.409721,0.549280,4.311719,288.011944,0.338826,9.045310,35.478995,-0.494099,20.364349,348.467590,-1.020097,29.654547,292.076005,-0.388241,32.855106,7.156078,-5.049437,0.002692,273.759436
2019,6,26,0,0,0,93.635096,1.016476,Cancer,15.084125,118.701057,0.235702,0.796047,80.092786,-0.401330,1.669473,115.777402,1.176796,2.543698,257.380169,0.548620,4.312700,287.994385,0.338505,9.044255,35.487999,-0.494158,20.360777,348.467011,-1.020276,29.650478,292.070307,-0.388655,32.853920,10.180166,-5.094656,0.002688,276.545069
2019,6,26,6,0,0,93.873537,1.016488,Cancer,15.083330,118.913165,0.185863,0.792070,80.398282,-0.391239,1.670133,115.936632,1.176852,2.544699,257.350701,0.547959,4.313699,287.976792,0.338182,9.043219,35.496958,-0.494217,20.357195,348.466400,-1.020454,29.646412,292.064597,-0.389068,32.852749,13.214648,-5.125713,0.002683,279.341108
2019,6,26,12,0,0,94.111978,1.016499,Cancer,15.082483,119.121572,0.135480,0.788114,80.703793,-0.381137,1.670789,116.095855,1.176905,2.545696,257.321311,0.547296,4.314716,287.959167,0.337859,9.042201,35.505882,-0.494276,20.353607,348.465754,-1.020632,29.642355,292.058878,-0.389482,32.851597,16.260219,-5.142381,0.002678,282.148237
2019,6,26,18,0,0,94.350419,1.016510,Cancer,15.081587,119.326251,0.084557,0.784180,81.009320,-0.371025,1.671442,116.255068,1.176954,2.546690,257.292003,0.546631,4.315750,287.941511,0.337535,9.041201,35.514760,-0.494336,20.350006,348.465075,-1.020810,29.638304,292.053148,-0.389895,32.850460,19.317557,-5.144453,0.002673,284.967141
2019,6,27,0,0,0,94.588841,1.016521,Cancer,15.080640,119.527168,0.033103,0.780268,81.314862,-0.360903,1.672092,116.414272,1.177001,2.547679,257.262781,0.545964,4.316802,287.923825,0.337210,9.040218,35.523606,-0.494395,20.346399,348.464364,-1.020988,29.634254,292.047408,-0.390308,32.849342,22.387323,-5.131752,0.002667,287.798479
2019,6,27,6,0,0,94.827262,1.016531,Cancer,15.079643,119.724301,-0.018877,0.776378,81.620419,-0.350773,1.672738,116.573468,1.177044,2.548666,257.233641,0.545295,4.317872,287.906110,0.336885,9.039253,35.532409,-0.494455,20.342783,348.463618,-1.021166,29.630211,292.041659,-0.390721,32.848240,25.470160,-5.104126,0.002661,290.642894
2019,6,27,12,0,0,95.065684,1.016541,Cancer,15.078595,119.917618,-0.071375,0.772511,81.925992,-0.340634,1.673381,116.732653,1.177083,2.549649,257.204588,0.544624,4.318958,287.888366,0.336559,9.038307,35.541171,-0.494515,20.339159,348.462840,-1.021344,29.626173,292.035899,-0.391134,32.847157,28.566685,-5.061454,0.002655,293.500997
2019,6,27,18,0,0,95.304105,1.016551,Cancer,15.077497,120.107091,-0.124385,0.768666,82.231580,-0.330486,1.674020,116.891831,1.177120,2.550628,257.175621,0.543951,4.320063,287.870593,0.336232,9.037379,35.549895,-0.494576,20.335524,348.462027,-1.021521,29.622139,292.030130,-0.391547,32.846092,31.677500,-5.003646,0.002648,296.373398
2019,6,28,0,0,0,95.542507,1.016560,Cancer,15.076348,120.292689,-0.177897,0.764845,82.537184,-0.320331,1.674656,117.051000,1.177153,2.551604,257.146744,0.543277,4.321185,287.852788,0.335904,9.036469,35.558576,-0.494636,20.331881,348.461182,-1.021698,29.618113,292.024353,-0.391959,32.845043,34.803179,-4.930649,0.002642,299.260669
2019,6,28,6,0,0,95.780919,1.016570,Cancer,15.075150,120.474383,-0.231905,0.761048,82.842804,-0.310168,1.675289,117.210158,1.177183,2.552576,257.117955,0.542600,4.322324,287.834959,0.335576,9.035578,35.567212,-0.494697,20.328230,348.460303,-1.021876,29.614088,292.018566,-0.392371,32.844009,37.944275,-4.842443,0.002635,302.163358
2019,6,28,12,0,0,96.019321,1.016578,Cancer,15.073901,120.652139,-0.286401,0.757274,83.148439,-0.299999,1.675918,117.369311,1.177210,2.553544,257.089257,0.541921,4.323481,287.817100,0.335247,9.034705,35.575815,-0.494758,20.324570,348.459390,-1.022053,29.610069,292.012771,-0.392783,32.842995,41.101315,-4.739050,0.002627,305.081996
2019,6,28,18,0,0,96.257724,1.016587,Cancer,15.072602,120.825932,-0.341376,0.753524,83.454091,-0.289822,1.676543,117.528453,1.177234,2.554509,257.060651,0.541241,4.324655,287.799219,0.334917,9.033849,35.584373,-0.494819,20.320902,348.458444,-1.022230,29.606058,292.006965,-0.393195,32.842003,44.274796,-4.620534,0.002620,308.017076
2019,6,29,0,0,0,96.496116,1.016595,Cancer,15.071252,120.995720,-0.396822,0.749799,83.759758,-0.279640,1.677165,117.687586,1.177254,2.555470,257.032138,0.540559,4.325846,287.781308,0.334586,9.033013,35.592891,-0.494881,20.317226,348.457465,-1.022407,29.602051,292.001152,-0.393607,32.841022,47.465183,-4.487003,0.002613,310.969069
2019,6,29,6,0,0,96.734499,1.016603,Cancer,15.069853,121.161488,-0.452731,0.746099,84.065440,-0.269453,1.677784,117.846714,1.177272,2.556428,257.003720,0.539875,4.327055,287.763373,0.334255,9.032193,35.601370,-0.494943,20.313543,348.456454,-1.022583,29.598049,291.995328,-0.394019,32.840061,50.672921,-4.338616,0.002605,313.938420
2019,6,29,12,0,0,96.972891,1.016611,Cancer,15.068403,121.323191,-0.509092,0.742425,84.371139,-0.259260,1.678399,118.005830,1.177286,2.557382,256.975398,0.539189,4.328281,287.745414,0.333923,9.031393,35.609805,-0.495005,20.309849,348.455409,-1.022760,29.594053,291.989497,-0.394430,32.839115,53.898410,-4.175578,0.002597,316.925522
2019,6,29,18,0,0,97.211264,1.016618,Cancer,15.066903,121.480806,-0.565896,0.738775,84.676854,-0.249062,1.679011,118.164938,1.177297,2.558332,256.947170,0.538501,4.329524,287.727431,0.333590,9.030610,35.618198,-0.495067,20.306149,348.454330,-1.022936,29.590065,291.983658,-0.394841,32.838192,57.142021,-3.998152,0.002589,319.930752
2019,6,30,0,0,0,97.449647,1.016625,Cancer,15.065353,121.634294,-0.623135,0.735152,84.982585,-0.238860,1.679619,118.324042,1.177304,2.559279,256.919040,0.537812,4.330784,287.709420,0.333256,9.029847,35.626554,-0.495129,20.302439,348.453218,-1.023113,29.586079,291.977808,-0.395252,32.837284,60.404082,-3.806656,0.002581,322.954434
2019,6,30,6,0,0,97.688020,1.016632,Cancer,15.063753,121.783629,-0.680797,0.731556,85.288332,-0.228654,1.680224,118.483131,1.177309,2.560223,256.891012,0.537120,4.332062,287.691390,0.332922,9.029102,35.634864,-0.495192,20.298721,348.452074,-1.023289,29.582102,291.971952,-0.395663,32.836391,63.684895,-3.601467,0.002573,325.996872
2019,6,30,12,0,0,97.926393,1.016639,Cancer,15.062102,121.928781,-0.738873,0.727985,85.594095,-0.218445,1.680825,118.642218,1.177310,2.561162,256.863081,0.536427,4.333356,287.673336,0.332587,9.028374,35.643136,-0.495254,20.294996,348.450896,-1.023465,29.578129,291.966089,-0.396073,32.835522,66.984696,-3.383026,0.002565,329.058300
2019,6,30,18,0,0,98.164766,1.016645,Cancer,15.060402,122.069712,-0.797351,0.724442,85.899874,-0.208233,1.681423,118.801294,1.177309,2.562098,256.835252,0.535732,4.334668,287.655258,0.332251,9.027665,35.651366,-0.495317,20.291264,348.449687,-1.023640,29.574163,291.960217,-0.396484,32.834663,70.303699,-3.151835,0.002557,332.138930
2019,7,1,0,0,0,98.403139,1.016651,Cancer,15.058652,122.206393,-0.856221,0.720927,86.205670,-0.198018,1.682017,118.960365,1.177304,2.563030,256.807524,0.535036,4.335996,287.637162,0.331915,9.026975,35.659551,-0.495381,20.287521,348.448443,-1.023816,29.570202,291.954338,-0.396894,32.833828,73.642059,-2.908466,0.002549,335.238923
2019,7,1,6,0,0,98.641502,1.016656,Cancer,15.056852,122.338796,-0.915471,0.717439,86.511481,-0.187801,1.682608,119.119426,1.177296,2.563959,256.779902,0.534338,4.337342,287.619042,0.331577,9.026302,35.667698,-0.495444,20.283773,348.447166,-1.023991,29.566246,291.948449,-0.397304,32.833008,76.999880,-2.653555,0.002541,338.358377
2019,7,1,12,0,0,98.879865,1.016662,Cancer,15.055001,122.466881,-0.975089,0.713980,86.817310,-0.177583,1.683196,119.278480,1.177284,2.564884,256.752383,0.533638,4.338704,287.600903,0.331239,9.025649,35.675801,-0.495508,20.280016,348.445857,-1.024167,29.562300,291.942555,-0.397713,32.832207,80.377219,-2.387811,0.002533,341.497356
